+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 147
Ac03g012845 1076.00 Sb02g306000 3060.00 -1
Ac03g012850 1081.00 Sb02g306200 3062.00 1
Ac03g012857 1088.00 Sb02g306500 3065.00 1
Ac03g012861 1092.00 Sb02g306600 3066.00 -1
Ac03g012883 1114.00 Sb02g309900 3099.00 1
>LOCALE p-value : 0.00

the 2th path length 14
Ac03g011996 966.00 Sb02g282000 2820.00 1
Ac03g011986 957.00 Sb02g282500 2825.00 -1
Ac03g011983 954.00 Sb02g283300 2833.00 -1
Ac03g011980 951.00 Sb02g283500 2835.00 -1
Ac03g011962 933.00 Sb02g286200 2862.00 -1
Ac03g011959 930.00 Sb02g286600 2866.00 1
Ac03g011958 929.00 Sb02g286700 2867.00 -1
Ac03g011950 921.00 Sb02g287400 2874.00 -1
Ac03g011944 915.00 Sb02g288000 2880.00 1
Ac03g011940 911.00 Sb02g290400 2904.00 1
Ac03g011919 891.00 Sb02g291900 2919.00 -1
Ac03g011894 866.00 Sb02g296600 2966.00 1
Ac03g011872 844.00 Sb02g297300 2973.00 1
Ac03g015512 804.00 Sb02g297600 2976.00 -1
>LOCALE p-value : 0.00

the 3th path length 7
Ac03g015571 747.00 Sb02g270200 2702.00 1
Ac03g015572 746.00 Sb02g270300 2703.00 1
Ac03g015576 742.00 Sb02g270700 2707.00 1
Ac03g015577 741.00 Sb02g270900 2709.00 -1
Ac03g015581 736.00 Sb02g271200 2712.00 1
Ac03g024127 700.00 Sb02g272900 2729.00 1
Ac03g016280 659.00 Sb02g274000 2740.00 1
>LOCALE p-value : 0.00

the 4th path length 6
Ac03g015587 731.00 Sb02g125900 1259.00 1
Ac03g024438 691.00 Sb02g126800 1268.00 -1
Ac03g016296 643.00 Sb02g127500 1275.00 -1
Ac03g016322 620.00 Sb02g127800 1278.00 1
Ac03g016348 595.00 Sb02g128800 1288.00 1
Ac03g019320 552.00 Sb02g130000 1300.00 -1
>LOCALE p-value : 0.00

the 5th path length 5
Ac03g012898 1129.00 Sb02g378200 3782.00 -1
Ac03g012887 1118.00 Sb02g379600 3796.00 -1
Ac03g012845 1076.00 Sb02g380200 3802.00 -1
Ac03g012065 1034.00 Sb02g381400 3814.00 1
Ac03g012014 984.00 Sb02g381500 3815.00 -1
>LOCALE p-value : 0.00

the 6th path length 5
Ac03g017232 1275.00 Sb02g320200 3202.00 1
Ac03g017241 1266.00 Sb02g322000 3220.00 1
Ac03g017242 1265.00 Sb02g325900 3259.00 -1
Ac03g017284 1225.00 Sb02g326100 3261.00 -1
Ac03g012949 1179.00 Sb02g327600 3276.00 1
>LOCALE p-value : 0.00

the 7th path length 4
>LOCALE p-value : 0.05
overlap with block 1+1th

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 11
Ac18g001556 684.00 Sb08g002000 20.00 -1
Ac18g001560 680.00 Sb08g002600 26.00 1
Ac18g001563 678.00 Sb08g002800 28.00 1
Ac18g001569 672.00 Sb08g003600 36.00 -1
Ac18g001583 658.00 Sb08g004500 45.00 1
Ac18g001590 651.00 Sb08g004800 48.00 1
Ac18g001599 642.00 Sb08g005200 52.00 -1
Ac18g001601 640.00 Sb08g006300 63.00 -1
Ac18g001612 629.00 Sb08g009100 91.00 1
Ac18g001618 622.00 Sb08g010400 104.00 1
Ac18g001671 572.00 Sb08g010500 105.00 -1
>LOCALE p-value : 0.00

the 2th path length 7
Ac18g001813 437.00 Sb08g123000 1230.00 -1
Ac18g001803 446.00 Sb08g127200 1272.00 1
Ac18g001794 454.00 Sb08g128600 1286.00 -1
Ac18g001788 459.00 Sb08g128900 1289.00 1
Ac18g001781 466.00 Sb08g129400 1294.00 -1
Ac18g001768 478.00 Sb08g131300 1313.00 -1
Ac18g001748 496.00 Sb08g131400 1314.00 -1
>LOCALE p-value : 0.00

the 3th path length 7
Ac18g001727 517.00 Sb08g017800 178.00 -1
Ac18g001724 520.00 Sb08g018100 181.00 1
Ac18g001692 551.00 Sb08g021000 210.00 1
Ac18g001671 572.00 Sb08g022100 221.00 -1
Ac18g001670 573.00 Sb08g022200 222.00 1
Ac18g001663 580.00 Sb08g022500 225.00 -1
Ac18g001661 581.00 Sb08g025100 251.00 1
>LOCALE p-value : 0.00

the 4th path length 4
Ac18g019900 251.00 Sb08g011900 119.00 -1
Ac18g001992 263.00 Sb08g012300 123.00 -1
Ac18g001977 278.00 Sb08g012600 126.00 1
Ac18g001959 296.00 Sb08g014100 141.00 -1
>LOCALE p-value : 0.01

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 69
Ac13g014093 4.00 Sb09g156000 1560.00 -1
Ac13g014099 10.00 Sb09g156600 1566.00 -1
Ac13g014105 16.00 Sb09g156900 1569.00 -1
Ac13g014108 19.00 Sb09g157100 1571.00 -1
Ac13g014112 22.00 Sb09g157200 1572.00 1
Ac13g014113 23.00 Sb09g157500 1575.00 -1
Ac13g014118 28.00 Sb09g157600 1576.00 1
Ac13g014125 35.00 Sb09g158000 1580.00 1
Ac13g014129 39.00 Sb09g158900 1589.00 1
Ac13g014134 44.00 Sb09g159000 1590.00 -1
Ac13g014136 46.00 Sb09g159100 1591.00 -1
Ac13g014138 48.00 Sb09g159400 1594.00 1
Ac13g014140 50.00 Sb09g159700 1597.00 -1
Ac13g014156 65.00 Sb09g160000 1600.00 1
Ac13g014157 66.00 Sb09g160600 1606.00 1
Ac13g014158 67.00 Sb09g161200 1612.00 1
Ac13g014171 80.00 Sb09g162600 1626.00 1
Ac13g014184 93.00 Sb09g162900 1629.00 1
Ac13g014191 100.00 Sb09g163800 1638.00 1
Ac13g014200 109.00 Sb09g164100 1641.00 1
Ac13g014210 119.00 Sb09g164200 1642.00 -1
Ac13g014215 124.00 Sb09g164700 1647.00 1
Ac13g014226 134.00 Sb09g165200 1652.00 1
Ac13g014231 139.00 Sb09g165500 1655.00 1
Ac13g012462 174.00 Sb09g166000 1660.00 1
Ac13g012484 195.00 Sb09g168700 1687.00 -1
Ac13g012488 199.00 Sb09g169400 1694.00 -1
Ac13g012494 205.00 Sb09g170500 1705.00 1
Ac13g012504 215.00 Sb09g171300 1713.00 1
Ac13g012507 218.00 Sb09g171600 1716.00 -1
Ac13g012509 220.00 Sb09g171700 1717.00 -1
Ac13g012518 229.00 Sb09g172600 1726.00 1
Ac13g012526 236.00 Sb09g172900 1729.00 1
Ac13g012533 243.00 Sb09g173100 1731.00 -1
Ac13g012535 245.00 Sb09g173300 1733.00 1
Ac13g012538 248.00 Sb09g173400 1734.00 1
Ac13g012541 251.00 Sb09g173500 1735.00 -1
Ac13g012544 254.00 Sb09g173700 1737.00 -1
Ac13g012549 259.00 Sb09g174100 1741.00 -1
Ac13g012563 272.00 Sb09g174900 1749.00 -1
Ac13g012564 273.00 Sb09g175200 1752.00 -1
Ac13g012568 277.00 Sb09g175800 1758.00 -1
Ac13g012569 278.00 Sb09g176000 1760.00 1
Ac13g012571 280.00 Sb09g176200 1762.00 -1
Ac13g012575 284.00 Sb09g176400 1764.00 1
Ac13g012577 286.00 Sb09g176500 1765.00 -1
Ac13g012578 287.00 Sb09g176700 1767.00 1
Ac13g012584 292.00 Sb09g176800 1768.00 -1
Ac13g012593 300.00 Sb09g177100 1771.00 -1
Ac13g012603 310.00 Sb09g177600 1776.00 -1
Ac13g012605 312.00 Sb09g177700 1777.00 -1
Ac13g012611 318.00 Sb09g177900 1779.00 1
Ac13g012613 320.00 Sb09g178000 1780.00 -1
Ac13g012623 330.00 Sb09g178300 1783.00 1
Ac13g012631 338.00 Sb09g178800 1788.00 1
Ac13g012637 344.00 Sb09g179100 1791.00 -1
Ac13g012640 347.00 Sb09g179300 1793.00 -1
Ac13g012642 349.00 Sb09g179400 1794.00 -1
Ac13g012644 351.00 Sb09g179600 1796.00 -1
Ac13g019254 369.00 Sb09g180000 1800.00 -1
Ac13g019258 373.00 Sb09g180200 1802.00 -1
Ac13g019267 380.00 Sb09g180500 1805.00 -1
Ac13g024269 400.00 Sb09g181500 1815.00 1
Ac13g021909 426.00 Sb09g181800 1818.00 1
Ac13g021907 427.00 Sb09g182000 1820.00 -1
Ac13g021905 430.00 Sb09g182200 1822.00 1
Ac13g028599 449.00 Sb09g182800 1828.00 -1
Ac13g021754 450.00 Sb09g183400 1834.00 1
Ac13g021745 458.00 Sb09g183500 1835.00 1
>LOCALE p-value : 0.00

the 2th path length 14
Ac13g019644 557.00 Sb09g037000 370.00 1
Ac13g019651 561.00 Sb09g038700 387.00 1
Ac13g018810 609.00 Sb09g040700 407.00 1
Ac13g018816 615.00 Sb09g042000 420.00 -1
Ac13g026063 622.00 Sb09g042700 427.00 1
Ac13g020260 640.00 Sb09g044800 448.00 -1
Ac13g019211 670.00 Sb09g049200 492.00 1
Ac13g013735 704.00 Sb09g050500 505.00 -1
Ac13g013722 716.00 Sb09g051500 515.00 1
Ac13g013721 717.00 Sb09g051600 516.00 -1
Ac13g013715 723.00 Sb09g052300 523.00 1
Ac13g013707 731.00 Sb09g052600 526.00 -1
Ac13g013672 764.00 Sb09g054100 541.00 -1
Ac13g013666 769.00 Sb09g055100 551.00 1
>LOCALE p-value : 0.00

the 3th path length 10
Ac13g012556 265.00 Sb09g093100 931.00 1
Ac13g012533 243.00 Sb09g096700 967.00 -1
Ac13g012527 237.00 Sb09g097200 972.00 1
Ac13g012509 220.00 Sb09g100100 1001.00 -1
Ac13g012507 218.00 Sb09g100500 1005.00 -1
Ac13g012493 204.00 Sb09g102400 1024.00 1
Ac13g012488 199.00 Sb09g102800 1028.00 -1
Ac13g012487 198.00 Sb09g102900 1029.00 1
Ac13g012477 188.00 Sb09g105000 1050.00 1
Ac13g014230 138.00 Sb09g105200 1052.00 -1
>LOCALE p-value : 0.00

the 4th path length 9
Ac13g014239 147.00 Sb09g024100 241.00 -1
Ac13g012448 160.00 Sb09g024600 246.00 -1
Ac13g012455 167.00 Sb09g025200 252.00 1
Ac13g012459 171.00 Sb09g025300 253.00 -1
Ac13g012462 174.00 Sb09g026200 262.00 1
Ac13g012463 175.00 Sb09g026500 265.00 1
Ac13g012464 176.00 Sb09g026900 269.00 1
Ac13g012471 183.00 Sb09g028200 282.00 1
Ac13g012474 185.00 Sb09g029500 295.00 1
>LOCALE p-value : 0.00

the 5th path length 8
>LOCALE p-value : 0.00
overlap with block 0+1th

the 6th path length 6
Ac13g013612 823.00 Sb09g150800 1508.00 1
Ac13g013628 807.00 Sb09g153600 1536.00 1
Ac13g013662 775.00 Sb09g157300 1573.00 -1
Ac13g013692 744.00 Sb09g162000 1620.00 1
Ac13g013714 724.00 Sb09g165600 1656.00 1
Ac13g019215 674.00 Sb09g166000 1660.00 1
>LOCALE p-value : 0.00

the 7th path length 5
Ac13g014104 15.00 Sb09g103900 1039.00 -1
Ac13g014155 64.00 Sb09g105500 1055.00 1
Ac13g014194 103.00 Sb09g108900 1089.00 -1
Ac13g014230 138.00 Sb09g112500 1125.00 -1
Ac13g012464 176.00 Sb09g117300 1173.00 1
>LOCALE p-value : 0.00

the 8th path length 5
>LOCALE p-value : 0.00
overlap with block 1+1th

the 9th path length 5
>LOCALE p-value : 0.00
overlap with block 0+1th

the 10th path length 5
Ac13g013647 790.00 Sb09g242100 2421.00 1
Ac13g013657 780.00 Sb09g246100 2461.00 1
Ac13g013685 749.00 Sb09g246700 2467.00 -1
Ac13g013740 699.00 Sb09g250800 2508.00 1
Ac13g019197 656.00 Sb09g254100 2541.00 1
>LOCALE p-value : 0.00

the 11th path length 4
Ac13g012455 167.00 Sb09g053900 539.00 1
Ac13g012470 182.00 Sb09g056300 563.00 1
Ac13g012494 205.00 Sb09g057700 577.00 1
Ac13g012503 214.00 Sb09g057800 578.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 18
Ac24g027210 305.00 Sb02g267500 2675.00 -1
Ac24g027620 314.00 Sb02g268200 2682.00 1
Ac24g013776 335.00 Sb02g268900 2689.00 1
Ac24g013781 338.00 Sb02g269100 2691.00 -1
Ac24g013795 348.00 Sb02g269600 2696.00 1
Ac24g013802 353.00 Sb02g270000 2700.00 -1
Ac24g013803 354.00 Sb02g270100 2701.00 1
Ac24g013808 358.00 Sb02g270200 2702.00 -1
Ac24g013813 361.00 Sb02g270300 2703.00 -1
Ac24g013816 363.00 Sb02g270500 2705.00 -1
Ac24g013817 364.00 Sb02g270600 2706.00 -1
Ac24g013818 365.00 Sb02g270700 2707.00 -1
Ac24g023418 373.00 Sb02g270800 2708.00 -1
Ac24g023409 381.00 Sb02g271200 2712.00 -1
Ac24g023401 387.00 Sb02g271600 2716.00 1
Ac24g023399 390.00 Sb02g271700 2717.00 1
Ac24g015137 408.00 Sb02g272600 2726.00 -1
Ac24g015150 419.00 Sb02g274000 2740.00 -1
>LOCALE p-value : 0.00

the 2th path length 11
>LOCALE p-value : 0.00
overlap with block 0+1th

the 3th path length 5
Ac24g013188 35.00 Sb02g230400 2304.00 1
Ac24g013200 47.00 Sb02g233900 2339.00 1
Ac24g013210 57.00 Sb02g235600 2356.00 -1
Ac24g013246 92.00 Sb02g240500 2405.00 1
Ac24g013273 119.00 Sb02g242300 2423.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 5
Ac18g001756 488.00 Sb04g214300 2143.00 -1
Ac18g001767 479.00 Sb04g215500 2155.00 1
Ac18g001795 453.00 Sb04g216200 2162.00 1
Ac18g001802 447.00 Sb04g219800 2198.00 -1
Ac18g001844 407.00 Sb04g223100 2231.00 -1
>LOCALE p-value : 0.00

the 2th path length 4
Ac18g001498 740.00 Sb04g246900 2469.00 -1
Ac18g001455 783.00 Sb04g249100 2491.00 -1
Ac18g001434 804.00 Sb04g252800 2528.00 -1
Ac18g001428 810.00 Sb04g252900 2529.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 5
Ac23g007383 483.00 Sb06g169800 1698.00 1
Ac23g007331 433.00 Sb06g171000 1710.00 1
Ac23g007275 383.00 Sb06g175200 1752.00 -1
Ac23g007230 341.00 Sb06g179200 1792.00 1
Ac23g007194 305.00 Sb06g181000 1810.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 73
Ac14g006528 205.00 Sb06g205000 2050.00 -1
Ac14g006530 203.00 Sb06g205100 2051.00 1
Ac14g006534 200.00 Sb06g205400 2054.00 1
Ac14g006535 198.00 Sb06g205600 2056.00 1
Ac14g006540 194.00 Sb06g206600 2066.00 -1
Ac14g006541 193.00 Sb06g206700 2067.00 1
Ac14g006542 192.00 Sb06g206900 2069.00 -1
Ac14g006544 190.00 Sb06g207200 2072.00 1
Ac14g006546 185.00 Sb06g207400 2074.00 1
Ac14g006550 184.00 Sb06g207500 2075.00 1
Ac14g006551 183.00 Sb06g207800 2078.00 1
Ac14g006552 182.00 Sb06g207900 2079.00 1
Ac14g006556 178.00 Sb06g208200 2082.00 1
Ac14g006557 177.00 Sb06g208400 2084.00 -1
Ac14g006558 176.00 Sb06g208500 2085.00 1
Ac14g006559 175.00 Sb06g208600 2086.00 1
Ac14g006560 174.00 Sb06g208900 2089.00 -1
Ac14g006565 170.00 Sb06g209200 2092.00 -1
Ac14g006566 169.00 Sb06g209400 2094.00 1
Ac14g006567 168.00 Sb06g210300 2103.00 -1
Ac14g006568 167.00 Sb06g210400 2104.00 1
Ac14g006570 165.00 Sb06g210700 2107.00 1
Ac14g006571 164.00 Sb06g210800 2108.00 -1
Ac14g006575 161.00 Sb06g210900 2109.00 -1
Ac14g006578 158.00 Sb06g211000 2110.00 -1
Ac14g006581 155.00 Sb06g211300 2113.00 -1
Ac14g006587 149.00 Sb06g211500 2115.00 -1
Ac14g006589 148.00 Sb06g211800 2118.00 1
Ac14g006590 147.00 Sb06g211900 2119.00 -1
Ac14g006591 146.00 Sb06g212000 2120.00 -1
Ac14g006593 144.00 Sb06g212400 2124.00 -1
Ac14g006594 143.00 Sb06g212800 2128.00 1
Ac14g006597 140.00 Sb06g213000 2130.00 -1
Ac14g006603 134.00 Sb06g213500 2135.00 1
Ac14g006605 132.00 Sb06g214200 2142.00 -1
Ac14g006608 129.00 Sb06g214300 2143.00 -1
Ac14g006609 128.00 Sb06g214400 2144.00 -1
Ac14g006610 127.00 Sb06g214500 2145.00 -1
Ac14g006617 122.00 Sb06g215100 2151.00 1
Ac14g006620 119.00 Sb06g215400 2154.00 1
Ac14g014798 116.00 Sb06g215600 2156.00 1
Ac14g014800 115.00 Sb06g216800 2168.00 1
Ac14g014801 114.00 Sb06g217000 2170.00 -1
Ac14g014802 113.00 Sb06g217200 2172.00 -1
Ac14g014812 103.00 Sb06g217700 2177.00 1
Ac14g014813 102.00 Sb06g217900 2179.00 1
Ac14g014816 99.00 Sb06g218300 2183.00 -1
Ac14g014818 97.00 Sb06g218600 2186.00 -1
Ac14g014819 96.00 Sb06g218700 2187.00 1
Ac14g014821 94.00 Sb06g218900 2189.00 1
Ac14g014822 93.00 Sb06g219000 2190.00 1
Ac14g014828 87.00 Sb06g219300 2193.00 1
Ac14g014830 85.00 Sb06g219500 2195.00 -1
Ac14g014840 75.00 Sb06g220200 2202.00 1
Ac14g014842 73.00 Sb06g220800 2208.00 1
Ac14g014844 71.00 Sb06g220900 2209.00 1
Ac14g014856 59.00 Sb06g221300 2213.00 1
Ac14g014857 58.00 Sb06g221400 2214.00 -1
Ac14g014858 57.00 Sb06g221600 2216.00 1
Ac14g014862 53.00 Sb06g223200 2232.00 1
Ac14g014870 45.00 Sb06g224000 2240.00 1
Ac14g014871 44.00 Sb06g224300 2243.00 1
Ac14g014874 43.00 Sb06g224500 2245.00 -1
Ac14g014875 41.00 Sb06g224600 2246.00 -1
Ac14g014878 38.00 Sb06g224800 2248.00 1
Ac14g014879 37.00 Sb06g225400 2254.00 1
Ac14g014882 34.00 Sb06g226100 2261.00 1
Ac14g014883 33.00 Sb06g226200 2262.00 1
Ac14g014888 28.00 Sb06g226700 2267.00 -1
Ac14g014894 22.00 Sb06g228300 2283.00 -1
Ac14g014896 20.00 Sb06g229200 2292.00 1
Ac14g014899 17.00 Sb06g230400 2304.00 -1
Ac14g009444 3.00 Sb06g232000 2320.00 1
>LOCALE p-value : 0.00

the 2th path length 7
Ac14g006524 209.00 Sb06g245400 2454.00 1
Ac14g006526 207.00 Sb06g246900 2469.00 -1
Ac14g006527 206.00 Sb06g247100 2471.00 -1
Ac14g006528 205.00 Sb06g248400 2484.00 -1
Ac14g006529 204.00 Sb06g248500 2485.00 -1
Ac14g006566 169.00 Sb06g249700 2497.00 1
Ac14g006620 119.00 Sb06g252900 2529.00 1
>LOCALE p-value : 0.00

the 3th path length 6
Ac14g006513 219.00 Sb06g135100 1351.00 -1
Ac14g006480 252.00 Sb06g136400 1364.00 -1
Ac14g006478 254.00 Sb06g137000 1370.00 1
Ac14g006433 299.00 Sb06g138500 1385.00 -1
Ac14g006413 319.00 Sb06g139100 1391.00 1
Ac14g006364 368.00 Sb06g142500 1425.00 -1
>LOCALE p-value : 0.00

the 4th path length 5
Ac14g006490 242.00 Sb06g130100 1301.00 -1
Ac14g006513 219.00 Sb06g135100 1351.00 -1
Ac14g006565 170.00 Sb06g136800 1368.00 -1
Ac14g006597 140.00 Sb06g138100 1381.00 -1
Ac14g014825 90.00 Sb06g138500 1385.00 1
>LOCALE p-value : 0.00

the 5th path length 5
Ac14g006309 423.00 Sb06g275500 2755.00 1
Ac14g006339 393.00 Sb06g275900 2759.00 1
Ac14g006375 357.00 Sb06g276600 2766.00 1
Ac14g006415 317.00 Sb06g277900 2779.00 1
Ac14g006455 277.00 Sb06g278000 2780.00 -1
>LOCALE p-value : 0.00

the 6th path length 5
Ac14g017123 907.00 Sb06g256500 2565.00 1
Ac14g017087 872.00 Sb06g257900 2579.00 1
Ac14g017067 852.00 Sb06g262100 2621.00 1
Ac14g023654 820.00 Sb06g267000 2670.00 1
Ac14g025795 773.00 Sb06g267200 2672.00 1
>LOCALE p-value : 0.00

the 7th path length 4
>LOCALE p-value : 0.00
overlap with block 0+1th

the 8th path length 4
Ac14g006474 258.00 Sb06g237500 2375.00 1
Ac14g006442 290.00 Sb06g237700 2377.00 1
Ac14g006435 297.00 Sb06g238700 2387.00 -1
Ac14g006432 300.00 Sb06g243600 2436.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 8
Ac09g008862 833.00 Sb09g164700 1647.00 -1
Ac09g008911 881.00 Sb09g165500 1655.00 1
Ac09g008960 930.00 Sb09g170100 1701.00 1
Ac09g009000 969.00 Sb09g174500 1745.00 -1
Ac09g009027 995.00 Sb09g177300 1773.00 1
Ac09g009035 1003.00 Sb09g180600 1806.00 -1
Ac09g009084 1049.00 Sb09g181200 1812.00 -1
Ac09g009086 1051.00 Sb09g181300 1813.00 -1
>LOCALE p-value : 0.00

the 2th path length 7
Ac09g008721 248.00 Sb09g192500 1925.00 -1
Ac09g008712 239.00 Sb09g192600 1926.00 1
Ac09g008678 208.00 Sb09g193300 1933.00 1
Ac09g008675 205.00 Sb09g193400 1934.00 -1
Ac09g008651 181.00 Sb09g193700 1937.00 1
Ac09g008598 131.00 Sb09g194200 1942.00 -1
Ac09g008550 83.00 Sb09g194800 1948.00 1
>LOCALE p-value : 0.00

the 3th path length 7
Ac09g009087 1052.00 Sb09g181200 1812.00 -1
Ac09g009086 1051.00 Sb09g181300 1813.00 -1
Ac09g009075 1040.00 Sb09g185800 1858.00 -1
Ac09g009038 1006.00 Sb09g185900 1859.00 -1
Ac09g009005 974.00 Sb09g190900 1909.00 -1
Ac09g008966 936.00 Sb09g192700 1927.00 1
Ac09g008922 892.00 Sb09g193300 1933.00 -1
>LOCALE p-value : 0.00

the 4th path length 6
Ac09g009000 969.00 Sb09g204700 2047.00 -1
Ac09g008972 942.00 Sb09g208000 2080.00 -1
Ac09g008935 905.00 Sb09g211200 2112.00 -1
Ac09g008905 875.00 Sb09g211800 2118.00 -1
Ac09g008900 870.00 Sb09g212900 2129.00 -1
Ac09g008851 822.00 Sb09g213400 2134.00 1
>LOCALE p-value : 0.00

the 5th path length 5
Ac09g017414 381.00 Sb09g190800 1908.00 -1
Ac09g017410 377.00 Sb09g191000 1910.00 -1
Ac09g017402 369.00 Sb09g191200 1912.00 -1
Ac09g008812 336.00 Sb09g191600 1916.00 1
Ac09g008765 290.00 Sb09g192500 1925.00 1
>LOCALE p-value : 0.00

the 6th path length 5
Ac09g008990 959.00 Sb09g033500 335.00 1
Ac09g008987 956.00 Sb09g036500 365.00 1
Ac09g008982 951.00 Sb09g040600 406.00 1
Ac09g008951 921.00 Sb09g045200 452.00 1
Ac09g008905 875.00 Sb09g050000 500.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 62
Ac14g014899 17.00 Sb07g062000 620.00 -1
Ac14g014894 22.00 Sb07g062200 622.00 -1
Ac14g014892 24.00 Sb07g062500 625.00 1
Ac14g014891 25.00 Sb07g062600 626.00 -1
Ac14g014890 26.00 Sb07g062800 628.00 1
Ac14g014870 45.00 Sb07g065000 650.00 1
Ac14g014863 52.00 Sb07g065400 654.00 1
Ac14g014859 56.00 Sb07g065600 656.00 -1
Ac14g014856 59.00 Sb07g067900 679.00 1
Ac14g014852 63.00 Sb07g068100 681.00 -1
Ac14g014848 67.00 Sb07g068300 683.00 -1
Ac14g014847 68.00 Sb07g068500 685.00 -1
Ac14g014845 70.00 Sb07g068700 687.00 -1
Ac14g014844 71.00 Sb07g068900 689.00 1
Ac14g014843 72.00 Sb07g069000 690.00 -1
Ac14g014839 76.00 Sb07g069400 694.00 1
Ac14g014836 79.00 Sb07g070000 700.00 1
Ac14g014816 99.00 Sb07g071000 710.00 -1
Ac14g014798 116.00 Sb07g071100 711.00 1
Ac14g006620 119.00 Sb07g073400 734.00 1
Ac14g006614 124.00 Sb07g073600 736.00 -1
Ac14g006605 132.00 Sb07g074500 745.00 -1
Ac14g006603 134.00 Sb07g075100 751.00 1
Ac14g006592 145.00 Sb07g075800 758.00 1
Ac14g006590 147.00 Sb07g076000 760.00 -1
Ac14g006578 158.00 Sb07g076100 761.00 -1
Ac14g006577 159.00 Sb07g076200 762.00 1
Ac14g006576 160.00 Sb07g076300 763.00 1
Ac14g006571 164.00 Sb07g076700 767.00 -1
Ac14g006568 167.00 Sb07g076900 769.00 1
Ac14g006566 169.00 Sb07g078000 780.00 1
Ac14g006561 173.00 Sb07g078800 788.00 1
Ac14g006558 176.00 Sb07g079300 793.00 1
Ac14g006555 179.00 Sb07g079700 797.00 -1
Ac14g006552 182.00 Sb07g080100 801.00 1
Ac14g006550 184.00 Sb07g084100 841.00 1
Ac14g006546 185.00 Sb07g084200 842.00 1
Ac14g006542 192.00 Sb07g085000 850.00 -1
Ac14g006535 198.00 Sb07g086400 864.00 1
Ac14g006536 199.00 Sb07g086500 865.00 -1
Ac14g006530 203.00 Sb07g086900 869.00 1
Ac14g006528 205.00 Sb07g087000 870.00 -1
Ac14g006527 206.00 Sb07g087700 877.00 -1
Ac14g006524 209.00 Sb07g088000 880.00 1
Ac14g006523 210.00 Sb07g088900 889.00 -1
Ac14g006522 211.00 Sb07g089800 898.00 -1
Ac14g006521 212.00 Sb07g089900 899.00 1
Ac14g006510 223.00 Sb07g091600 916.00 1
Ac14g006500 233.00 Sb07g093900 939.00 1
Ac14g006498 235.00 Sb07g094300 943.00 -1
Ac14g006497 236.00 Sb07g095200 952.00 1
Ac14g006494 239.00 Sb07g095400 954.00 -1
Ac14g006491 241.00 Sb07g096200 962.00 1
Ac14g006490 242.00 Sb07g096800 968.00 -1
Ac14g006489 243.00 Sb07g097000 970.00 1
Ac14g006487 245.00 Sb07g097100 971.00 -1
Ac14g006485 247.00 Sb07g097400 974.00 1
Ac14g006481 251.00 Sb07g097700 977.00 -1
Ac14g006479 253.00 Sb07g097900 979.00 -1
Ac14g006475 257.00 Sb07g099200 992.00 -1
Ac14g006474 258.00 Sb07g100500 1005.00 1
Ac14g006464 268.00 Sb07g102000 1020.00 -1
>LOCALE p-value : 0.00

the 2th path length 10
>LOCALE p-value : 0.00
overlap with block 0+1th

the 3th path length 9
Ac14g014809 106.00 Sb07g028100 281.00 1
Ac14g014823 92.00 Sb07g029200 292.00 1
Ac14g014824 91.00 Sb07g029400 294.00 1
Ac14g014866 49.00 Sb07g031000 310.00 -1
Ac14g014880 36.00 Sb07g033800 338.00 1
Ac14g014889 27.00 Sb07g034100 341.00 1
Ac14g014897 19.00 Sb07g035300 353.00 1
Ac14g009449 8.00 Sb07g036700 367.00 -1
Ac14g009444 3.00 Sb07g038100 381.00 1
>LOCALE p-value : 0.00

the 4th path length 8
Ac14g017122 906.00 Sb07g209600 2096.00 1
Ac14g017106 891.00 Sb07g211700 2117.00 1
Ac14g017102 887.00 Sb07g214900 2149.00 -1
Ac14g017096 881.00 Sb07g218000 2180.00 -1
Ac14g017072 857.00 Sb07g219900 2199.00 -1
Ac14g021190 810.00 Sb07g221400 2214.00 -1
Ac14g021174 794.00 Sb07g222600 2226.00 -1
Ac14g026045 748.00 Sb07g223200 2232.00 1
>LOCALE p-value : 0.00

the 5th path length 7
>LOCALE p-value : 0.00
overlap with block 0+1th

the 6th path length 5
Ac14g006471 261.00 Sb07g111300 1113.00 -1
Ac14g006470 262.00 Sb07g111600 1116.00 -1
Ac14g006468 264.00 Sb07g113300 1133.00 -1
Ac14g006465 267.00 Sb07g113900 1139.00 -1
